value,anomaly,year,month,day,hour,minute,daylight,day_of_week,weekday,time_epoch
75.57417604,1,2013,12,30,0,0,0,0,1,13883616
75.79405442,1,2013,12,30,1,0,0,0,1,13883652
76.64253253,1,2013,12,30,2,0,0,0,1,13883688
76.35495023,1,2013,12,30,3,0,0,0,1,13883724
76.05391238,1,2013,12,30,4,0,0,0,1,13883760
75.76492651,1,2013,12,30,5,0,0,0,1,13883796
75.53227413,1,2013,12,30,6,0,0,0,1,13883832
75.96286731,1,2013,12,30,7,0,1,0,1,13883868
76.43916795,1,2013,12,30,8,0,1,0,1,13883904
75.79904062,1,2013,12,30,9,0,1,0,1,13883940
75.53723344,0,2013,12,30,10,0,1,0,1,13883976
74.76067835,0,2013,12,30,11,0,1,0,1,13884012
74.8480328,0,2013,12,30,12,0,1,0,1,13884048
76.23999342,0,2013,12,30,13,0,1,0,1,13884084
75.11179225,0,2013,12,30,14,0,1,0,1,13884120
74.94556814,0,2013,12,30,15,0,1,0,1,13884156
75.55307362,0,2013,12,30,16,0,1,0,1,13884192
76.83833799,0,2013,12,30,17,0,1,0,1,13884228
75.59523206,0,2013,12,30,18,0,1,0,1,13884264
76.31503423,0,2013,12,30,19,0,1,0,1,13884300
77.53459374,0,2013,12,30,20,0,1,0,1,13884336
76.0050383,0,2013,12,30,21,0,1,0,1,13884372
77.68454433,0,2013,12,30,22,0,1,0,1,13884408
77.72108111,0,2013,12,30,23,0,0,0,1,13884444
77.51558001,0,2013,12,31,0,0,0,1,1,13884480
78.44437589,0,2013,12,31,1,0,0,1,1,13884516
77.97499028,0,2013,12,31,2,0,0,1,1,13884552
76.46430922,0,2013,12,31,3,0,0,1,1,13884588
77.99078395,0,2013,12,31,4,0,0,1,1,13884624
76.65166801,0,2013,12,31,5,0,0,1,1,13884660
76.38382148,0,2013,12,31,6,0,0,1,1,13884696
77.98764166,0,2013,12,31,7,0,1,1,1,13884732
76.02353562,0,2013,12,31,8,0,1,1,1,13884768
76.85941302,0,2013,12,31,9,0,1,1,1,13884804
77.02694156,0,2013,12,31,10,0,1,1,1,13884840
77.4351667,0,2013,12,31,11,0,1,1,1,13884876
75.742419,0,2013,12,31,12,0,1,1,1,13884912
76.75512501,0,2013,12,31,13,0,1,1,1,13884948
76.1618611,0,2013,12,31,14,0,1,1,1,13884984
76.68101761,0,2013,12,31,15,0,1,1,1,13885020
76.57323145,0,2013,12,31,16,0,1,1,1,13885056
77.42705796,0,2013,12,31,17,0,1,1,1,13885092
78.04219444,0,2013,12,31,18,0,1,1,1,13885128
77.03500259,0,2013,12,31,19,0,1,1,1,13885164
77.59435294,0,2013,12,31,20,0,1,1,1,13885200
76.86767814,0,2013,12,31,21,0,1,1,1,13885236
77.59032761,0,2013,12,31,22,0,1,1,1,13885272
77.68816859,0,2013,12,31,23,0,0,1,1,13885308
77.17536982,0,2014,1,1,0,0,0,2,1,13885344
76.88160145,0,2014,1,1,1,0,0,2,1,13885380
77.64735761,0,2014,1,1,2,0,0,2,1,13885416
76.6094964,0,2014,1,1,3,0,0,2,1,13885452
76.88619653,0,2014,1,1,4,0,0,2,1,13885488
76.25204932,0,2014,1,1,5,0,0,2,1,13885524
75.93757409,0,2014,1,1,6,0,0,2,1,13885560
77.0866129,0,2014,1,1,7,0,1,2,1,13885596
76.89226412,0,2014,1,1,8,0,1,2,1,13885632
77.15228638,0,2014,1,1,9,0,1,2,1,13885668
76.16837159999999,0,2014,1,1,10,0,1,2,1,13885704
76.0309472,0,2014,1,1,11,0,1,2,1,13885740
76.36542467,0,2014,1,1,12,0,1,2,1,13885776
76.21666009999998,0,2014,1,1,13,0,1,2,1,13885812
77.344746,0,2014,1,1,14,0,1,2,1,13885848
77.17413937,0,2014,1,1,15,0,1,2,1,13885884
77.7444573,0,2014,1,1,16,0,1,2,1,13885920
77.80851622,0,2014,1,1,17,0,1,2,1,13885956
76.95110006,0,2014,1,1,18,0,1,2,1,13885992
77.37914862,0,2014,1,1,19,0,1,2,1,13886028
77.64861189,0,2014,1,1,20,0,1,2,1,13886064
77.57337175,0,2014,1,1,21,0,1,2,1,13886100
77.64969323,0,2014,1,1,22,0,1,2,1,13886136
77.28681311,0,2014,1,1,23,0,0,2,1,13886172
77.62789588,0,2014,1,2,0,0,0,3,1,13886208
76.37452465,0,2014,1,2,1,0,0,3,1,13886244
76.89324349,0,2014,1,2,2,0,0,3,1,13886280
75.84159632,0,2014,1,2,3,0,0,3,1,13886316
76.54495496,0,2014,1,2,4,0,0,3,1,13886352
75.54568718,0,2014,1,2,5,0,0,3,1,13886388
75.61285500000002,0,2014,1,2,6,0,0,3,1,13886424
75.77509947,0,2014,1,2,7,0,1,3,1,13886460
76.86025712,0,2014,1,2,8,0,1,3,1,13886496
76.75063266,0,2014,1,2,9,0,1,3,1,13886532
76.65430247,0,2014,1,2,10,0,1,3,1,13886568
76.07822982,0,2014,1,2,11,0,1,3,1,13886604
75.64525857,0,2014,1,2,12,0,1,3,1,13886640
75.6153839,0,2014,1,2,13,0,1,3,1,13886676
75.63346999,0,2014,1,2,14,0,1,3,1,13886712
75.45555433,0,2014,1,2,15,0,1,3,1,13886748
75.36337466,0,2014,1,2,16,0,1,3,1,13886784
76.62929369,0,2014,1,2,17,0,1,3,1,13886820
76.02807317,0,2014,1,2,18,0,1,3,1,13886856
76.95841456,0,2014,1,2,19,0,1,3,1,13886892
77.16409297,0,2014,1,2,20,0,1,3,1,13886928
77.50435808,0,2014,1,2,21,0,1,3,1,13886964
76.45265121,0,2014,1,2,22,0,1,3,1,13887000
76.48343837,0,2014,1,2,23,0,0,3,1,13887036
75.53864608,0,2014,1,3,0,0,0,4,1,13887072
75.63032548,0,2014,1,3,1,0,0,4,1,13887108
75.41759869,0,2014,1,3,2,0,0,4,1,13887144
75.98132744,0,2014,1,3,3,0,0,4,1,13887180
73.93952186,0,2014,1,3,4,0,0,4,1,13887216
74.72379503,0,2014,1,3,5,0,0,4,1,13887252
74.41912965,0,2014,1,3,6,0,0,4,1,13887288
73.57769606,0,2014,1,3,7,0,1,4,1,13887324
73.39289962,0,2014,1,3,8,0,1,4,1,13887360
73.40029958,0,2014,1,3,9,0,1,4,1,13887396
73.15702733,0,2014,1,3,10,0,1,4,1,13887432
73.14839463,0,2014,1,3,11,0,1,4,1,13887468
73.56870109,0,2014,1,3,12,0,1,4,1,13887504
74.24132001,0,2014,1,3,13,0,1,4,1,13887540
73.74719451,0,2014,1,3,14,0,1,4,1,13887576
75.18506859,0,2014,1,3,15,0,1,4,1,13887612
75.62687166,0,2014,1,3,16,0,1,4,1,13887648
75.05191762,0,2014,1,3,17,0,1,4,1,13887684
75.03447509,0,2014,1,3,18,0,1,4,1,13887720
76.67924387,0,2014,1,3,19,0,1,4,1,13887756
75.85058042,0,2014,1,3,20,0,1,4,1,13887792
76.26521877,0,2014,1,3,21,0,1,4,1,13887828
76.40487485,0,2014,1,3,22,0,1,4,1,13887864
76.20869095,0,2014,1,3,23,0,0,4,1,13887900
75.78848542,0,2014,1,4,0,0,0,5,0,13887936
75.78491462,0,2014,1,4,1,0,0,5,0,13887972
74.35316083,0,2014,1,4,2,0,0,5,0,13888008
73.2440553,0,2014,1,4,3,0,0,5,0,13888044
74.52607513,0,2014,1,4,4,0,0,5,0,13888080
72.70071992,0,2014,1,4,5,0,0,5,0,13888116
72.55197957,0,2014,1,4,6,0,0,5,0,13888152
72.76263888,0,2014,1,4,7,0,1,5,0,13888188
74.03023695,0,2014,1,4,8,0,1,5,0,13888224
72.1040175,0,2014,1,4,9,0,1,5,0,13888260
72.46775852,0,2014,1,4,10,0,1,5,0,13888296
72.42871912,0,2014,1,4,11,0,1,5,0,13888332
72.52468151,0,2014,1,4,12,0,1,5,0,13888368
73.11919307,0,2014,1,4,13,0,1,5,0,13888404
72.88771617,0,2014,1,4,14,0,1,5,0,13888440
73.79287601,0,2014,1,4,15,0,1,5,0,13888476
72.8959554,0,2014,1,4,16,0,1,5,0,13888512
73.45337227,0,2014,1,4,17,0,1,5,0,13888548
74.06806234,0,2014,1,4,18,0,1,5,0,13888584
75.77846693,0,2014,1,4,19,0,1,5,0,13888620
75.23072963,0,2014,1,4,20,0,1,5,0,13888656
75.61607375,0,2014,1,4,21,0,1,5,0,13888692
74.98886104,0,2014,1,4,22,0,1,5,0,13888728
75.7975775,0,2014,1,4,23,0,0,5,0,13888764
74.59213146,0,2014,1,5,0,0,0,6,0,13888800
74.133984,0,2014,1,5,1,0,0,6,0,13888836
75.68401665,0,2014,1,5,2,0,0,6,0,13888872
74.63891988,0,2014,1,5,3,0,0,6,0,13888908
74.84522321,0,2014,1,5,4,0,0,6,0,13888944
74.99541401,0,2014,1,5,5,0,0,6,0,13888980
73.95833504,0,2014,1,5,6,0,0,6,0,13889016
73.91074857,0,2014,1,5,7,0,1,6,0,13889052
73.56416169,0,2014,1,5,8,0,1,6,0,13889088
73.94257293,0,2014,1,5,9,0,1,6,0,13889124
73.32290889,0,2014,1,5,10,0,1,6,0,13889160
73.93627585,0,2014,1,5,11,0,1,6,0,13889196
74.19905101,0,2014,1,5,12,0,1,6,0,13889232
72.79990441,0,2014,1,5,13,0,1,6,0,13889268
74.06666139,0,2014,1,5,14,0,1,6,0,13889304
74.44944008,0,2014,1,5,15,0,1,6,0,13889340
74.62982839,0,2014,1,5,16,0,1,6,0,13889376
73.89403209,0,2014,1,5,17,0,1,6,0,13889412
75.44283941,0,2014,1,5,18,0,1,6,0,13889448
74.9532114,0,2014,1,5,19,0,1,6,0,13889484
75.48287312,0,2014,1,5,20,0,1,6,0,13889520
74.85663000000002,0,2014,1,5,21,0,1,6,0,13889556
75.91564308,0,2014,1,5,22,0,1,6,0,13889592
74.31605939,0,2014,1,5,23,0,0,6,0,13889628
75.58963791,0,2014,1,6,0,0,0,0,1,13889664
73.80836459,0,2014,1,6,1,0,0,0,1,13889700
74.64795190000002,0,2014,1,6,2,0,0,0,1,13889736
75.13418494,0,2014,1,6,3,0,0,0,1,13889772
73.66916292,0,2014,1,6,4,0,0,0,1,13889808
73.35199946,0,2014,1,6,5,0,0,0,1,13889844
73.97781018,0,2014,1,6,6,0,0,0,1,13889880
74.35526471,0,2014,1,6,7,0,1,0,1,13889916
73.95431726,0,2014,1,6,8,0,1,0,1,13889952
73.80845391,0,2014,1,6,9,0,1,0,1,13889988
73.97871909,0,2014,1,6,10,0,1,0,1,13890024
72.86942158,0,2014,1,6,11,0,1,0,1,13890060
74.94885797,0,2014,1,6,12,0,1,0,1,13890096
75.39944679999998,0,2014,1,6,13,0,1,0,1,13890132
74.74238142,0,2014,1,6,14,0,1,0,1,13890168
74.66350681,0,2014,1,6,15,0,1,0,1,13890204
74.41156835,0,2014,1,6,16,0,1,0,1,13890240
75.13358423,0,2014,1,6,17,0,1,0,1,13890276
75.11834143,0,2014,1,6,18,0,1,0,1,13890312
75.43622284,0,2014,1,6,19,0,1,0,1,13890348
76.21395639,0,2014,1,6,20,0,1,0,1,13890384
74.73751944,0,2014,1,6,21,0,1,0,1,13890420
74.54551289,0,2014,1,6,22,0,1,0,1,13890456
75.71630602,0,2014,1,6,23,0,0,0,1,13890492
73.71800848,0,2014,1,7,0,0,0,1,1,13890528
73.64882122,0,2014,1,7,1,0,0,1,1,13890564
74.84681716,0,2014,1,7,2,0,0,1,1,13890600
73.4509252,0,2014,1,7,3,0,0,1,1,13890636
74.87858197,0,2014,1,7,4,0,0,1,1,13890672
74.74808979,0,2014,1,7,5,0,0,1,1,13890708
74.36531581,0,2014,1,7,6,0,0,1,1,13890744
74.17844994,0,2014,1,7,7,0,1,1,1,13890780
74.32707278,0,2014,1,7,8,0,1,1,1,13890816
73.04205499,0,2014,1,7,9,0,1,1,1,13890852
73.88036889,0,2014,1,7,10,0,1,1,1,13890888
74.06747359999999,0,2014,1,7,11,0,1,1,1,13890924
73.85181753,0,2014,1,7,12,0,1,1,1,13890960
73.52105745,0,2014,1,7,13,0,1,1,1,13890996
75.89900009,0,2014,1,7,14,0,1,1,1,13891032
75.83602568,0,2014,1,7,15,0,1,1,1,13891068
75.7488075,0,2014,1,7,16,0,1,1,1,13891104
77.03472136,0,2014,1,7,17,0,1,1,1,13891140
75.75358374,0,2014,1,7,18,0,1,1,1,13891176
76.37330245,0,2014,1,7,19,0,1,1,1,13891212
76.41021209,0,2014,1,7,20,0,1,1,1,13891248
76.86214074,0,2014,1,7,21,0,1,1,1,13891284
76.37969889,0,2014,1,7,22,0,1,1,1,13891320
75.8606675,0,2014,1,7,23,0,0,1,1,13891356
75.98763517,0,2014,1,8,0,0,0,2,1,13891392
75.23598479,0,2014,1,8,1,0,0,2,1,13891428
75.71067527,0,2014,1,8,2,0,0,2,1,13891464
75.16753331,0,2014,1,8,3,0,0,2,1,13891500
74.70772724,0,2014,1,8,4,0,0,2,1,13891536
76.07797055,0,2014,1,8,5,0,0,2,1,13891572
74.98527003,0,2014,1,8,6,0,0,2,1,13891608
74.9606503,0,2014,1,8,7,0,1,2,1,13891644
75.33628459999998,0,2014,1,8,8,0,1,2,1,13891680
73.55344265,0,2014,1,8,9,0,1,2,1,13891716
73.99107759,0,2014,1,8,10,0,1,2,1,13891752
74.84672677,0,2014,1,8,11,0,1,2,1,13891788
75.07497205,0,2014,1,8,12,0,1,2,1,13891824
74.36771562,0,2014,1,8,13,0,1,2,1,13891860
75.74259037,0,2014,1,8,14,0,1,2,1,13891896
74.87882442,0,2014,1,8,15,0,1,2,1,13891932
76.24095087,0,2014,1,8,16,0,1,2,1,13891968
75.95860682,0,2014,1,8,17,0,1,2,1,13892004
76.37186909,0,2014,1,8,18,0,1,2,1,13892040
75.9443031,0,2014,1,8,19,0,1,2,1,13892076
75.11146533,0,2014,1,8,20,0,1,2,1,13892112
75.15274793,0,2014,1,8,21,0,1,2,1,13892148
75.06549983,0,2014,1,8,22,0,1,2,1,13892184
74.69714713,0,2014,1,8,23,0,0,2,1,13892220
76.19664042,0,2014,1,9,0,0,0,3,1,13892256
74.10948331,0,2014,1,9,1,0,0,3,1,13892292
74.63482711,0,2014,1,9,2,0,0,3,1,13892328
73.51138733,0,2014,1,9,3,0,0,3,1,13892364
73.12606794,0,2014,1,9,4,0,0,3,1,13892400
74.01271456,0,2014,1,9,5,0,0,3,1,13892436
73.86542453,0,2014,1,9,6,0,0,3,1,13892472
73.89712719,0,2014,1,9,7,0,1,3,1,13892508
74.03537465,0,2014,1,9,8,0,1,3,1,13892544
73.72201999,0,2014,1,9,9,0,1,3,1,13892580
72.66948077,0,2014,1,9,10,0,1,3,1,13892616
72.50391252,0,2014,1,9,11,0,1,3,1,13892652
73.95811461,0,2014,1,9,12,0,1,3,1,13892688
74.01521745,0,2014,1,9,13,0,1,3,1,13892724
74.01596603,0,2014,1,9,14,0,1,3,1,13892760
75.4479466,0,2014,1,9,15,0,1,3,1,13892796
76.13073887,0,2014,1,9,16,0,1,3,1,13892832
75.25463596,0,2014,1,9,17,0,1,3,1,13892868
75.93286118,0,2014,1,9,18,0,1,3,1,13892904
75.59193841,0,2014,1,9,19,0,1,3,1,13892940
76.30709504,0,2014,1,9,20,0,1,3,1,13892976
77.18425747,0,2014,1,9,21,0,1,3,1,13893012
75.64246944,0,2014,1,9,22,0,1,3,1,13893048
76.37537373,0,2014,1,9,23,0,0,3,1,13893084
74.68720578,0,2014,1,10,0,0,0,4,1,13893120
75.18990319,0,2014,1,10,1,0,0,4,1,13893156
75.849666,0,2014,1,10,2,0,0,4,1,13893192
75.14636897,0,2014,1,10,3,0,0,4,1,13893228
73.90081676,0,2014,1,10,4,0,0,4,1,13893264
74.73933733,0,2014,1,10,5,0,0,4,1,13893300
73.74171083,0,2014,1,10,6,0,0,4,1,13893336
74.46143239,0,2014,1,10,7,0,1,4,1,13893372
73.4840964,0,2014,1,10,8,0,1,4,1,13893408
73.03863545,0,2014,1,10,9,0,1,4,1,13893444
74.07519737,0,2014,1,10,10,0,1,4,1,13893480
72.93006063,0,2014,1,10,11,0,1,4,1,13893516
73.18888994,0,2014,1,10,12,0,1,4,1,13893552
73.95558633,0,2014,1,10,13,0,1,4,1,13893588
75.22775409,0,2014,1,10,14,0,1,4,1,13893624
75.05332699,0,2014,1,10,15,0,1,4,1,13893660
75.36510048,0,2014,1,10,16,0,1,4,1,13893696
76.11231412,0,2014,1,10,17,0,1,4,1,13893732
75.58706498,0,2014,1,10,18,0,1,4,1,13893768
76.06972961,0,2014,1,10,19,0,1,4,1,13893804
75.32744105,0,2014,1,10,20,0,1,4,1,13893840
76.06533695,0,2014,1,10,21,0,1,4,1,13893876
75.66969997,0,2014,1,10,22,0,1,4,1,13893912
76.2727697,0,2014,1,10,23,0,0,4,1,13893948
75.50606319,0,2014,1,11,0,0,0,5,0,13893984
75.37971925,0,2014,1,11,1,0,0,5,0,13894020
74.86435121,0,2014,1,11,2,0,0,5,0,13894056
75.92346681,0,2014,1,11,3,0,0,5,0,13894092
75.81348126,0,2014,1,11,4,0,0,5,0,13894128
75.53701836,0,2014,1,11,5,0,0,5,0,13894164
74.23671001,0,2014,1,11,6,0,0,5,0,13894200
75.16424971,0,2014,1,11,7,0,1,5,0,13894236
74.30239478,0,2014,1,11,8,0,1,5,0,13894272
74.59790374,0,2014,1,11,9,0,1,5,0,13894308
73.58871356,0,2014,1,11,10,0,1,5,0,13894344
73.01315859,0,2014,1,11,11,0,1,5,0,13894380
72.58458265,0,2014,1,11,12,0,1,5,0,13894416
73.95143473,0,2014,1,11,13,0,1,5,0,13894452
73.97461465,0,2014,1,11,14,0,1,5,0,13894488
74.56884896,0,2014,1,11,15,0,1,5,0,13894524
75.03613111,0,2014,1,11,16,0,1,5,0,13894560
75.56055848,0,2014,1,11,17,0,1,5,0,13894596
75.62240148,0,2014,1,11,18,0,1,5,0,13894632
77.67158003,0,2014,1,11,19,0,1,5,0,13894668
77.56623639,0,2014,1,11,20,0,1,5,0,13894704
77.61657097,0,2014,1,11,21,0,1,5,0,13894740
77.69091215,0,2014,1,11,22,0,1,5,0,13894776
77.65642064,0,2014,1,11,23,0,0,5,0,13894812
76.58082694,0,2014,1,12,0,0,0,6,0,13894848
76.82821008,0,2014,1,12,1,0,0,6,0,13894884
77.44683206,0,2014,1,12,2,0,0,6,0,13894920
77.63174648,0,2014,1,12,3,0,0,6,0,13894956
76.76049719,0,2014,1,12,4,0,0,6,0,13894992
76.10329035,0,2014,1,12,5,0,0,6,0,13895028
75.93474711,0,2014,1,12,6,0,0,6,0,13895064
76.39983542,0,2014,1,12,7,0,1,6,0,13895100
75.07645543,0,2014,1,12,8,0,1,6,0,13895136
76.25156678,0,2014,1,12,9,0,1,6,0,13895172
75.59060727,0,2014,1,12,10,0,1,6,0,13895208
75.83963106,0,2014,1,12,11,0,1,6,0,13895244
75.22056579999997,0,2014,1,12,12,0,1,6,0,13895280
74.85866283,0,2014,1,12,13,0,1,6,0,13895316
75.53354519,0,2014,1,12,14,0,1,6,0,13895352
75.71749619,0,2014,1,12,15,0,1,6,0,13895388
77.69659197,0,2014,1,12,16,0,1,6,0,13895424
78.08214012,0,2014,1,12,17,0,1,6,0,13895460
78.95522712,0,2014,1,12,18,0,1,6,0,13895496
79.64623758,0,2014,1,12,19,0,1,6,0,13895532
81.37618811,0,2014,1,12,20,0,1,6,0,13895568
80.96947535,0,2014,1,12,21,0,1,6,0,13895604
80.30864114,0,2014,1,12,22,0,1,6,0,13895640
80.18657579,0,2014,1,12,23,0,0,6,0,13895676
78.47491514,0,2014,1,13,0,0,0,0,1,13895712
78.96162765,0,2014,1,13,1,0,0,0,1,13895748
79.1300713,0,2014,1,13,2,0,0,0,1,13895784
78.39635208,0,2014,1,13,3,0,0,0,1,13895820
79.85480600000002,0,2014,1,13,4,0,0,0,1,13895856
77.98583629,0,2014,1,13,5,0,0,0,1,13895892
78.35432954,0,2014,1,13,6,0,0,0,1,13895928
78.66812563,0,2014,1,13,7,0,1,0,1,13895964
79.03360146,0,2014,1,13,8,0,1,0,1,13896000
77.31328955,0,2014,1,13,9,0,1,0,1,13896036
77.73451371,0,2014,1,13,10,0,1,0,1,13896072
77.69436304,0,2014,1,13,11,0,1,0,1,13896108
77.79754628,0,2014,1,13,12,0,1,0,1,13896144
77.22909454,0,2014,1,13,13,0,1,0,1,13896180
78.35433755,0,2014,1,13,14,0,1,0,1,13896216
78.03170789,0,2014,1,13,15,0,1,0,1,13896252
76.63660126,0,2014,1,13,16,0,1,0,1,13896288
76.57220626,0,2014,1,13,17,0,1,0,1,13896324
77.76546817,0,2014,1,13,18,0,1,0,1,13896360
77.38246298,0,2014,1,13,19,0,1,0,1,13896396
76.69839827,0,2014,1,13,20,0,1,0,1,13896432
76.3966038,0,2014,1,13,21,0,1,0,1,13896468
78.2430965,0,2014,1,13,22,0,1,0,1,13896504
77.18014447,0,2014,1,13,23,0,0,0,1,13896540
76.98731733,0,2014,1,14,0,0,0,1,1,13896576
76.802564,0,2014,1,14,1,0,0,1,1,13896612
78.04845667,0,2014,1,14,2,0,0,1,1,13896648
78.30808931,0,2014,1,14,3,0,0,1,1,13896684
78.56024461,0,2014,1,14,4,0,0,1,1,13896720
78.00986597,0,2014,1,14,5,0,0,1,1,13896756
77.74735738,0,2014,1,14,6,0,0,1,1,13896792
76.56851354,0,2014,1,14,7,0,1,1,1,13896828
76.57631974,0,2014,1,14,8,0,1,1,1,13896864
76.29506325,0,2014,1,14,9,0,1,1,1,13896900
76.91856774,0,2014,1,14,10,0,1,1,1,13896936
77.35300179999999,0,2014,1,14,11,0,1,1,1,13896972
76.69395845,0,2014,1,14,12,0,1,1,1,13897008
76.79314078,0,2014,1,14,13,0,1,1,1,13897044
76.78184988,0,2014,1,14,14,0,1,1,1,13897080
76.58378687,0,2014,1,14,15,0,1,1,1,13897116
75.29365403,0,2014,1,14,16,0,1,1,1,13897152
77.08526779,0,2014,1,14,17,0,1,1,1,13897188
77.16331386,0,2014,1,14,18,0,1,1,1,13897224
76.08578513,0,2014,1,14,19,0,1,1,1,13897260
76.26928873,0,2014,1,14,20,0,1,1,1,13897296
76.76325951,0,2014,1,14,21,0,1,1,1,13897332
75.47553688,0,2014,1,14,22,0,1,1,1,13897368
75.0534243,0,2014,1,14,23,0,0,1,1,13897404
75.69341909,0,2014,1,15,0,0,0,2,1,13897440
74.84655904,0,2014,1,15,1,0,0,2,1,13897476
74.60828148,0,2014,1,15,2,0,0,2,1,13897512
75.23334924,0,2014,1,15,3,0,0,2,1,13897548
74.76757914,0,2014,1,15,4,0,0,2,1,13897584
74.32699919,0,2014,1,15,5,0,0,2,1,13897620
72.97529237,0,2014,1,15,6,0,0,2,1,13897656
73.30416843,0,2014,1,15,7,0,1,2,1,13897692
73.38232286,0,2014,1,15,8,0,1,2,1,13897728
74.58791578,0,2014,1,15,9,0,1,2,1,13897764
72.9067279,0,2014,1,15,10,0,1,2,1,13897800
74.15335692,0,2014,1,15,11,0,1,2,1,13897836
74.15977548,0,2014,1,15,12,0,1,2,1,13897872
75.48000267,0,2014,1,15,13,0,1,2,1,13897908
74.94602944,0,2014,1,15,14,0,1,2,1,13897944
74.36597865,0,2014,1,15,15,0,1,2,1,13897980
75.40107507,0,2014,1,15,16,0,1,2,1,13898016
76.43324294,0,2014,1,15,17,0,1,2,1,13898052
76.76879953,0,2014,1,15,18,0,1,2,1,13898088
75.42099851,0,2014,1,15,19,0,1,2,1,13898124
75.04376408,0,2014,1,15,20,0,1,2,1,13898160
75.14537633,0,2014,1,15,21,0,1,2,1,13898196
75.26255156,0,2014,1,15,22,0,1,2,1,13898232
75.35976422,0,2014,1,15,23,0,0,2,1,13898268
75.45234139,0,2014,1,16,0,0,0,3,1,13898304
73.94180609,0,2014,1,16,1,0,0,3,1,13898340
75.00647379,0,2014,1,16,2,0,0,3,1,13898376
74.33106778,0,2014,1,16,3,0,0,3,1,13898412
74.87396446,0,2014,1,16,4,0,0,3,1,13898448
73.3379579,0,2014,1,16,5,0,0,3,1,13898484
72.80256039,0,2014,1,16,6,0,0,3,1,13898520
73.66597073,0,2014,1,16,7,0,1,3,1,13898556
73.87172516,0,2014,1,16,8,0,1,3,1,13898592
73.27324959,0,2014,1,16,9,0,1,3,1,13898628
72.72014324,0,2014,1,16,10,0,1,3,1,13898664
74.17992104,0,2014,1,16,11,0,1,3,1,13898700
74.15880306,0,2014,1,16,12,0,1,3,1,13898736
75.59329179999997,0,2014,1,16,13,0,1,3,1,13898772
75.41968933,0,2014,1,16,14,0,1,3,1,13898808
74.53134496,0,2014,1,16,15,0,1,3,1,13898844
74.44982256,0,2014,1,16,16,0,1,3,1,13898880
75.434016,0,2014,1,16,17,0,1,3,1,13898916
75.62950104,0,2014,1,16,18,0,1,3,1,13898952
75.34933235,0,2014,1,16,19,0,1,3,1,13898988
75.201389,0,2014,1,16,20,0,1,3,1,13899024
75.40868152,0,2014,1,16,21,0,1,3,1,13899060
75.11984946,0,2014,1,16,22,0,1,3,1,13899096
74.38931293,0,2014,1,16,23,0,0,3,1,13899132
74.69809723,0,2014,1,17,0,0,0,4,1,13899168
75.18846342,0,2014,1,17,1,0,0,4,1,13899204
74.45343886,0,2014,1,17,2,0,0,4,1,13899240
74.67691315,0,2014,1,17,3,0,0,4,1,13899276
73.41217429,0,2014,1,17,4,0,0,4,1,13899312
72.83454005,0,2014,1,17,5,0,0,4,1,13899348
73.5939262,0,2014,1,17,6,0,0,4,1,13899384
72.76406621,0,2014,1,17,7,0,1,4,1,13899420
72.68778157,0,2014,1,17,8,0,1,4,1,13899456
73.37875182,0,2014,1,17,9,0,1,4,1,13899492
72.06183623,0,2014,1,17,10,0,1,4,1,13899528
72.86400869,0,2014,1,17,11,0,1,4,1,13899564
74.31198445,0,2014,1,17,12,0,1,4,1,13899600
73.92421104,0,2014,1,17,13,0,1,4,1,13899636
73.6834725,0,2014,1,17,14,0,1,4,1,13899672
73.71034271,0,2014,1,17,15,0,1,4,1,13899708
73.515123,0,2014,1,17,16,0,1,4,1,13899744
74.65384045,0,2014,1,17,17,0,1,4,1,13899780
74.59773769,0,2014,1,17,18,0,1,4,1,13899816
74.96277198,0,2014,1,17,19,0,1,4,1,13899852
74.62437982,0,2014,1,17,20,0,1,4,1,13899888
73.58807814,0,2014,1,17,21,0,1,4,1,13899924
74.27463197,0,2014,1,17,22,0,1,4,1,13899960
73.46593712,0,2014,1,17,23,0,0,4,1,13899996
73.37697331,0,2014,1,18,0,0,0,5,0,13900032
74.28679774,0,2014,1,18,1,0,0,5,0,13900068
74.60507656,0,2014,1,18,2,0,0,5,0,13900104
73.56215036,0,2014,1,18,3,0,0,5,0,13900140
74.11232577,0,2014,1,18,4,0,0,5,0,13900176
73.97053959,0,2014,1,18,5,0,0,5,0,13900212
72.77785049,0,2014,1,18,6,0,0,5,0,13900248
72.57867332,0,2014,1,18,7,0,1,5,0,13900284
73.50341351,0,2014,1,18,8,0,1,5,0,13900320
73.17997554,0,2014,1,18,9,0,1,5,0,13900356
73.07969608,0,2014,1,18,10,0,1,5,0,13900392
72.86778282,0,2014,1,18,11,0,1,5,0,13900428
72.97978227,0,2014,1,18,12,0,1,5,0,13900464
72.06864306,0,2014,1,18,13,0,1,5,0,13900500
73.46915696,0,2014,1,18,14,0,1,5,0,13900536
72.73501198,0,2014,1,18,15,0,1,5,0,13900572
73.06122541,0,2014,1,18,16,0,1,5,0,13900608
73.9831845,0,2014,1,18,17,0,1,5,0,13900644
74.44162889,0,2014,1,18,18,0,1,5,0,13900680
74.04541228,0,2014,1,18,19,0,1,5,0,13900716
74.99423532,0,2014,1,18,20,0,1,5,0,13900752
76.25032982,0,2014,1,18,21,0,1,5,0,13900788
75.29434003,0,2014,1,18,22,0,1,5,0,13900824
74.45046834,0,2014,1,18,23,0,0,5,0,13900860
